date,time,lat,lon,injured,killed,street,cross
2024-12-07,15:57:00,40.826202,-73.95094,1,0,NA,NA
2024-12-07,12:09:00,40.848667,-73.93918,1,0,FORT WASHINGTON AVE,W 178 ST
2024-12-07,16:55:00,40.693386,-73.97957,1,0,NA,NA
2024-12-07,14:30:00,40.704113,-73.94785,1,0,BROADWAY,LORIMER ST
2024-12-07,00:49:00,40.729187,-73.98725,1,0,2 AVE,E 9 ST
2024-12-07,01:26:00,40.644142,-73.95792,1,0,FLATBUSH AVE,CORTELYOU RD
2024-12-07,19:23:00,40.688904,-73.98093,1,0,FLATBUSH AVE,FULTON ST
2024-12-06,08:04:00,40.799976,-73.95862,1,0,W 109 ST,CENTRAL PARK W
2024-12-06,23:55:00,40.59651,-73.957855,1,0,AVENUE V,E 13 ST
2024-12-06,15:15:00,40.839035,-73.85955,1,0,NA,NA
2024-12-06,22:33:00,40.633095,-73.957565,1,0,NA,NA
2024-12-06,09:45:00,40.714928,-74.00794,1,0,CHAMBERS ST,CHURCH ST
2024-12-06,15:24:00,40.67576,-73.80999,1,0,FOCH BLVD,128 ST
2024-12-06,08:45:00,40.765392,-73.91819,1,0,30 AVE,35 ST
2024-12-06,19:58:00,40.59219,-74.08739,1,0,HYLAN BLVD,BENTON AVE
2024-12-06,10:18:00,40.85887,-73.89113,1,0,E 188 ST,3 AVE
2024-12-06,05:50:00,40.78357,-73.94758,1,0,2 AVE,E 95 ST
2024-12-06,16:48:00,40.69756,-73.852745,1,0,WOODHAVEN BLVD,PARK LN S
2024-12-06,22:10:00,40.65586,-73.87336,1,0,NA,NA
2024-12-06,17:15:00,40.663784,-73.940605,1,0,NA,NA
2024-12-06,19:29:00,40.862755,-73.90108,1,0,JEROME AVE,W FORDHAM RD
2024-12-06,08:04:00,40.800514,-73.95786,1,0,CENTRAL PARK N,FREDERICK DOUGLASS CIR
2024-12-06,17:30:00,40.72224,-73.98629,1,0,AVENUE A,E HOUSTON ST
2024-12-06,15:50:00,40.672363,-74.00508,3,0,HENRY ST,BAY ST
2024-12-06,19:00:00,40.711224,-73.7809,1,0,181 ST,90 AVE
2024-12-06,15:37:00,40.829235,-73.8755,1,0,STRATFORD AVE,WESTCHESTER AVE
2024-12-05,13:15:00,40.754707,-73.99163,1,0,W 38 ST,8 AVE
2024-12-05,17:23:00,40.718647,-73.78909,1,0,NA,NA
2024-12-05,18:36:00,40.624653,-73.98099,2,0,53 ST,19 AVE
2024-12-05,17:55:00,40.720684,-73.99273,1,0,NA,NA
2024-12-05,12:00:00,40.64485,-73.960014,1,0,BEVERLEY RD,OCEAN AVE
2024-12-05,11:04:00,40.819695,-73.9016,1,0,WESTCHESTER AVE,E 160 ST
2024-12-05,10:36:00,40.756283,-73.96728,1,0,NA,NA
2024-12-05,15:00:00,40.686287,-73.83089,2,0,112 ST,103 AVE
2024-12-05,19:38:00,40.77428,-73.97737,1,0,W 69 ST,CENTRAL PARK W
2024-12-04,16:50:00,40.709316,-73.933,1,0,MORGAN AVE,MESEROLE ST
2024-12-04,18:14:00,40.67219,-73.98379,1,0,5 AVE,4 ST
2024-12-04,15:00:00,40.694263,-73.95234,1,0,NOSTRAND AVE,VERNON AVE
2024-12-04,20:45:00,40.669556,-73.94497,1,0,BROOKLYN AVE,EASTERN PKWY
2024-12-04,08:31:00,40.749706,-73.99156,2,0,W 32 ST,7 AVE
2024-12-04,18:13:00,40.67873,-73.83427,1,0,CENTREVILLE ST,PLATTWOOD AVE
2024-12-04,12:35:00,40.842037,-73.89295,1,0,NA,NA
2024-12-04,21:27:00,40.83257,-73.94194,1,0,NA,NA
2024-12-04,06:30:00,40.691135,-73.82183,1,0,101 AVE,124 ST
2024-12-04,05:00:00,40.771053,-73.987144,1,0,W 60 ST,AMSTERDAM AVE
2024-12-04,14:00:00,40.730362,-73.86389,1,0,NA,NA
2024-12-04,09:15:00,40.700516,-73.79677,1,0,160 ST,LIBERTY AVE
2024-12-04,11:20:00,40.74728,-73.886116,1,0,NA,NA
2024-12-04,23:43:00,40.688175,-73.983986,1,0,SCHERMERHORN ST,BOND ST
2024-12-04,20:43:00,40.803555,-73.96912,1,0,RIVERSIDE DR,W 108 ST
2024-12-03,21:05:00,40.71869,-74.0012,1,0,NA,NA
2024-12-03,08:20:00,40.838886,-73.92164,1,0,EDWARD L GRANT HWY,W 169 ST
2024-12-03,11:05:00,40.69939,-73.91937,1,0,KNICKERBOCKER AVE,HARMAN ST
2024-12-03,09:30:00,40.755924,-73.97489,1,0,PARK AVE,E 48 ST
2024-12-03,09:58:00,40.76189,-73.829666,1,0,37 AVE,138 ST
2024-12-03,13:34:00,40.821262,-73.946075,1,0,W 141 ST,ST NICHOLAS AVE
2024-12-03,00:20:00,40.833237,-73.90504,1,0,NA,NA
2024-12-03,19:49:00,40.548893,-74.18512,1,0,ARDEN AVE,STAFFORD AVE
2024-12-03,05:20:00,40.73936,-73.89102,1,0,QUEENS BLVD,73 ST
2024-12-03,17:50:00,40.748795,-73.874084,1,0,NA,NA
2024-12-03,13:40:00,40.689934,-73.981476,1,0,FLATBUSH AVENUE EXT,DEKALB AVE
2024-12-03,21:05:00,40.741848,-73.99069,1,0,NA,NA
2024-12-02,12:20:00,40.75238,-73.970345,1,0,E 46 ST,2 AVE
2024-12-02,14:40:00,40.723667,-73.75543,1,0,NA,NA
2024-12-02,12:26:00,40.702896,-73.944214,1,0,MANHATTAN AVE,VARET ST
2024-12-02,08:30:00,40.652725,-74.009346,1,0,41 ST,3 AVE
2024-12-02,08:55:00,40.764412,-73.98311,1,0,NA,NA
2024-12-02,08:11:00,40.73722,-73.98139,1,0,E 22 ST,2 AVE
2024-12-02,14:20:00,40.683727,-73.967964,1,0,FULTON ST,VANDERBILT AVE
2024-12-01,21:23:00,40.895374,-73.863556,0,1,WEBSTER AVE,E 233 ST
2024-12-01,18:59:00,40.62804,-74.00655,1,0,11 AVE,66 ST
2024-12-01,17:59:00,40.72224,-73.98629,1,0,E HOUSTON ST,ESSEX ST
2024-12-01,10:15:00,40.75475,-73.936775,1,0,39 AVE,CRESCENT ST
2024-12-01,10:10:00,40.68397,-73.94404,1,0,TOMPKINS AVE,JEFFERSON AVE
2024-12-01,12:30:00,40.75829,-73.834305,1,0,COLLEGE POINT BLVD,ROOSEVELT AVE
2024-12-01,11:28:00,40.81793,-73.90529,1,0,WESTCHESTER AVE,E 156 ST
2024-11-30,19:00:00,40.69795,-73.789215,1,0,NA,NA
2024-11-30,00:37:00,40.666706,-73.87182,1,0,FOUNTAIN AVE,LINDEN BLVD
2024-11-30,11:25:00,40.532482,-74.203094,1,0,DRUMGOOLE RD W,FOSTER RD
2024-11-30,09:15:00,40.71377,-73.958046,1,0,ROEBLING ST,FILLMORE PL
2024-11-30,13:21:00,40.791622,-73.948845,1,0,PARK AVE,E 104 ST
2024-11-30,20:37:00,40.68039,-73.949554,1,0,FULTON ST,NOSTRAND AVE
2024-11-30,22:09:00,40.669865,-73.9505,1,0,EASTERN PKWY,NOSTRAND AVE
2024-11-30,14:13:00,40.804905,-73.91882,1,0,ST ANNS AVE,E 135 ST
2024-11-30,00:00:00,40.67766,-73.96886,1,0,VANDERBILT AVE,PROSPECT PL
2024-11-29,19:00:00,40.76526,-73.99095,1,0,NA,NA
2024-11-29,16:10:00,40.54134,-74.1876,1,0,RAMONA AVE,HEENAN AVE
2024-11-29,13:58:00,40.853817,-73.9085,1,0,W BURNSIDE AVE,DAVIDSON AVE
2024-11-29,21:22:00,40.673183,-74.00261,1,0,LORRAINE ST,CLINTON ST
2024-11-29,21:15:00,40.728065,-73.998955,1,0,BLEECKER ST,LA GUARDIA PL
2024-11-29,13:19:00,40.70544,-73.94798,1,0,BOERUM ST,LORIMER ST
2024-11-29,15:35:00,40.88455,-73.83234,1,0,BOSTON RD,SECOR AVE
2024-11-28,11:12:00,40.780064,-73.947044,1,0,E 91 ST,1 AVE
2024-11-28,03:20:00,40.745224,-73.92113,1,0,43 ST,43 AVE
2024-11-28,14:28:00,40.759308,-73.965294,1,0,E 57 ST,2 AVE
2024-11-28,17:25:00,40.747692,-73.8938,1,0,72 ST,70 ST
2024-11-28,10:20:00,40.760353,-73.991234,1,0,9 AVE,W 45 ST
2024-11-28,14:35:00,40.69909,-73.95608,1,0,FLUSHING AVE,SPENCER ST
2024-11-28,16:38:00,40.659336,-73.92725,1,0,REMSEN AVE,WINTHROP ST
2024-11-27,01:59:00,40.696987,-73.93523,1,0,BROADWAY,MYRTLE AVE
2024-11-27,21:18:00,40.758045,-73.992134,1,0,NA,NA
2024-11-27,17:00:00,40.62137,-74.03192,1,0,89 ST,3 AVE
2024-11-27,18:27:00,40.611248,-73.95071,1,0,E 23 ST,AVENUE P
2024-11-27,00:00:00,40.783844,-73.97999,1,0,W 79 ST,BROADWAY
2024-11-27,10:00:00,40.813824,-73.956894,1,0,NA,NA
2024-11-27,14:06:00,40.595707,-73.965065,1,0,OCEAN PKWY,AVENUE V
2024-11-27,12:13:00,40.728825,-73.95366,1,0,MANHATTAN AVE,NOBLE ST
2024-11-27,14:50:00,40.693497,-73.94593,1,0,TOMPKINS AVE,HART ST
2024-11-27,13:35:00,40.68304,-73.964775,1,0,FULTON ST,WASHINGTON AVE
2024-11-27,17:53:00,40.769707,-73.78931,2,0,200 ST,32 AVE
2024-11-27,14:47:00,40.66159,-73.99685,1,0,23 ST,4 AVE
2024-11-27,13:26:00,40.674534,-73.868835,1,0,HEMLOCK ST,BELMONT AVE
2024-11-27,02:50:00,40.69215,-73.91946,1,0,GATES AVE,EVERGREEN AVE
2024-11-27,22:45:00,40.724274,-73.99082,1,0,E 1 ST,2 AVE
2024-11-26,14:25:00,40.7304,-73.81505,1,0,71 AVE,KISSENA BLVD
2024-11-26,04:08:00,40.731323,-73.98861,1,0,3 AVE,E 11 ST
2024-11-26,13:10:00,40.841404,-73.94284,1,0,NA,NA
2024-11-26,17:53:00,40.784397,-73.94802,1,0,NA,NA
2024-11-26,14:30:00,40.76975,-73.9606,1,0,E 72 ST,3 AVE
2024-11-26,06:20:00,40.709724,-73.948654,1,0,LORIMER ST,TEN EYCK ST
2024-11-26,17:03:00,40.59509,-73.94859,1,0,AVENUE W,E 22 ST
2024-11-26,07:00:00,40.74653,-73.71848,1,0,NA,NA
2024-11-26,16:45:00,40.82044,-73.936226,1,0,W 145 ST,LENOX AVE
2024-11-26,09:42:00,40.652767,-73.88629,1,0,PENNSYLVANIA AVE,FLATLANDS AVE
2024-11-26,16:50:00,40.714207,-73.92817,1,0,METROPOLITAN AVE,STEWART AVE
2024-11-26,16:24:00,40.75199,-73.93127,1,0,33 ST,NORTHERN BLVD
2024-11-25,11:15:00,40.6828,-73.90637,1,0,BUSHWICK AVE,FURMAN AVE
2024-11-25,16:04:00,40.615574,-73.96539,1,0,RODER AVE,E 9 ST
2024-11-25,22:40:00,40.75391,-73.99961,1,0,10 AVE,W 33 ST
2024-11-25,07:17:00,40.62237,-74.00169,1,0,14 AVE,BAY RIDGE AVE
2024-11-25,20:25:00,40.675816,-73.73955,1,0,MERRICK BLVD,FRANCIS LEWIS BLVD
2024-11-25,11:00:00,40.85048,-73.91543,1,0,W TREMONT AVE,UNIVERSITY AVE
2024-11-25,18:33:00,40.713093,-73.993614,1,0,FORSYTH ST,HENRY ST
2024-11-24,19:57:00,40.778618,-73.83886,1,0,23 AVE,130 ST
2024-11-24,00:00:00,40.637337,-74.000465,1,0,52 ST,10 AVE
2024-11-24,11:25:00,40.805096,-73.95487,1,0,W 117 ST,FREDERICK DOUGLASS BLVD
2024-11-24,19:15:00,40.771637,-73.98503,1,0,NA,NA
2024-11-24,02:58:00,40.747,-73.99331,1,0,NA,NA
2024-11-24,18:39:00,40.712864,-73.90477,1,0,METROPOLITAN AVE,ELIOT AVE
2024-11-24,14:13:00,40.867035,-73.89751,1,0,NA,NA
2024-11-24,12:00:00,40.7089,-73.965805,1,0,BERRY ST,S 9 ST
2024-11-23,00:00:00,40.654312,-73.91758,1,0,LINDEN BLVD,CHURCH AVE
2024-11-23,15:19:00,40.664696,-73.72983,1,0,HOOK CREEK BLVD,249 ST
2024-11-23,17:35:00,40.680313,-73.86843,1,0,LINCOLN AVE,MC KINLEY AVE
2024-11-23,12:45:00,40.815933,-73.90991,1,0,WESTCHESTER AVE,CAULDWELL AVE
2024-11-23,08:57:00,40.718803,-74.0104,1,0,GREENWICH ST,HARRISON ST
2024-11-22,03:10:00,40.685112,-73.78653,1,0,157 ST,116 AVE
2024-11-22,09:30:00,40.716206,-73.991905,1,0,ALLEN ST,HESTER ST
2024-11-22,15:00:00,40.77344,-73.92096,1,0,HOYT AVE N,CRESCENT ST
2024-11-22,14:00:00,40.735313,-73.99412,1,0,5 AVE,W 13 ST
2024-11-22,16:31:00,40.71878,-73.837036,1,0,NA,NA
2024-11-22,04:29:00,40.753284,-73.906906,1,0,BROADWAY,NORTHERN BLVD
2024-11-22,16:15:00,40.631554,-74.13337,1,0,DECKER AVE,PALMER AVE
2024-11-22,21:08:00,40.769005,-73.99235,1,0,W 55 ST,11 AVE
2024-11-22,09:54:00,40.747063,-73.92934,1,0,SKILLMAN AVE,HONEYWELL ST
2024-11-21,21:53:00,40.74413,-73.92705,1,0,QUEENS BLVD,38 ST
2024-11-21,18:15:00,40.81339,-73.95626,1,0,W 125 ST,AMSTERDAM AVE
2024-11-21,18:30:00,40.58657,-74.09205,1,0,SEAVIEW AVE,HYLAN BLVD
2024-11-21,17:41:00,40.63211,-74.00702,1,0,FORT HAMILTON PKWY,62 ST
2024-11-21,18:30:00,40.74567,-73.79249,1,0,PECK AVE,UTOPIA PKWY
2024-11-21,12:32:00,40.867474,-73.8974,1,0,JEROME AVE,W KINGSBRIDGE RD
2024-11-21,16:12:00,40.812244,-73.95506,1,0,NA,NA
2024-11-21,14:28:00,40.655422,-73.950066,1,0,NOSTRAND AVE,CLARKSON AVE
2024-11-21,19:30:00,40.848312,-73.918434,1,0,UNIVERSITY AVE,BRANDT PL
2024-11-21,08:30:00,40.74956,-73.98103,1,0,NA,NA
2024-11-20,14:00:00,40.693394,-73.96749,1,0,NA,NA
2024-11-20,19:35:00,40.84899,-73.903915,1,0,NA,NA
2024-11-20,08:32:00,40.68342,-73.981995,1,0,3 AVE,BERGEN ST
2024-11-20,17:00:00,40.69828,-73.97842,1,0,NA,NA
2024-11-20,18:40:00,40.63187,-73.99562,1,0,NA,NA
2024-11-20,09:08:00,40.661125,-73.89469,1,0,GEORGIA AVE,NEW LOTS AVE
2024-11-20,17:37:00,40.637737,-73.980286,1,0,NA,NA
2024-11-20,07:15:00,40.676422,-73.844,1,0,NA,NA
2024-11-20,18:40:00,40.764736,-73.982216,1,0,W 55 ST,BROADWAY
2024-11-20,08:40:00,40.68531,-73.96945,1,0,NA,NA
2024-11-20,13:10:00,40.690907,-73.955414,1,0,DEKALB AVE,BEDFORD AVE
2024-11-19,10:35:00,40.79255,-73.94103,1,0,2 AVE,E 109 ST
2024-11-19,22:35:00,40.690907,-73.955414,1,0,BEDFORD AVE,DEKALB AVE
2024-11-19,15:57:00,40.733635,-74.002785,1,0,7 AVE S,CHRISTOPHER ST
2024-11-19,17:46:00,40.772343,-73.95268,1,0,E 79 ST,1 AVE
2024-11-19,10:25:00,40.64527,-74.00995,1,0,NA,NA
2024-11-19,20:38:00,40.826427,-73.95045,1,0,BROADWAY,W 145 ST
2024-11-19,22:00:00,40.62008,-73.98376,1,0,NA,NA
2024-11-19,15:25:00,40.825848,-73.90992,1,0,WASHINGTON AVE,E 164 ST
2024-11-19,03:40:00,40.63777,-74.07601,1,0,BAY ST,VICTORY BLVD
2024-11-19,07:29:00,40.743263,-73.98201,1,0,LEXINGTON AVE,E 29 ST
2024-11-19,07:30:00,40.786427,-73.94238,1,0,E 101 ST,1 AVE
2024-11-19,18:44:00,40.755936,-73.92572,1,0,NA,NA
2024-11-19,05:58:00,40.752853,-73.8934,2,0,73 ST,34 AVE
2024-11-19,10:52:00,40.873234,-73.8682,1,0,OLINVILLE AVE,ROSEWOOD ST
2024-11-19,21:09:00,40.748962,-73.891754,1,0,37 AVE,74 ST
2024-11-19,18:40:00,40.84608,-73.92125,1,0,NA,NA
2024-11-19,16:35:00,40.81656,-73.91676,1,0,WESTCHESTER AVE,3 AVE
2024-11-18,21:42:00,40.795254,-73.94848,1,0,NA,NA
2024-11-18,09:00:00,40.60269,-73.95232,1,0,NA,NA
2024-11-18,02:45:00,40.64513,-74.10872,1,0,RICHMOND TER,BARD AVE
2024-11-18,07:39:00,40.810097,-73.95308,1,0,W 124 ST,ST NICHOLAS AVE
2024-11-18,18:50:00,40.637016,-73.98984,1,0,NA,NA
2024-11-18,08:40:00,40.692493,-73.817055,1,0,101 AVE,130 ST
2024-11-18,10:30:00,40.664963,-73.989815,1,0,5 AVE,16 ST
2024-11-18,08:56:00,40.713318,-73.94924,1,0,LORIMER ST,DEVOE ST
2024-11-18,22:30:00,40.699406,-73.95337,1,0,NOSTRAND AVE,FLUSHING AVE
2024-11-18,00:00:00,40.660873,-73.90946,1,0,RIVERDALE AVE,CHESTER ST
2024-11-18,17:38:00,40.882053,-73.89936,1,0,NA,NA
2024-11-18,08:07:00,40.803856,-73.96636,1,0,NA,NA
2024-11-17,20:16:00,40.660385,-73.91898,1,0,NA,NA
2024-11-17,20:16:00,40.660385,-73.91898,1,0,NA,NA
2024-11-17,01:34:00,40.73135,-73.98255,1,0,E 14 ST,1 AVE
2024-11-17,13:30:00,40.838722,-73.91377,1,0,GRAND CONC,E 170 ST
2024-11-17,11:00:00,40.66637,-73.779594,1,0,ROCKAWAY BLVD,157 ST
2024-11-17,20:16:00,40.660385,-73.91898,1,0,NA,NA
2024-11-17,11:55:00,40.815754,-73.89528,1,0,LONGWOOD AVE,BRUCKNER BLVD
2024-11-16,11:42:00,40.676014,-73.893974,1,0,WYONA ST,ATLANTIC AVE
2024-11-16,16:15:00,40.750977,-73.93474,1,0,NORTHERN BLVD,40 RD
2024-11-16,15:17:00,40.710323,-73.89936,1,0,FRESH POND RD,GROVE ST
2024-11-16,12:14:00,40.784523,-73.97947,1,0,BROADWAY,W 80 ST
2024-11-16,12:34:00,40.761265,-73.875,1,0,30 AVE,94 ST
2024-11-16,22:37:00,40.711166,-73.94889,1,0,GRAND ST,LORIMER ST
2024-11-16,16:12:00,40.64456,-73.98835,1,0,36 ST,FORT HAMILTON PKWY
2024-11-16,17:30:00,40.86283,-73.89804,1,0,CRESTON AVE,E 190 ST
2024-11-16,19:40:00,40.782635,-73.951195,1,0,E 92 ST,3 AVE
2024-11-16,22:40:00,40.806984,-73.9535,1,0,FREDERICK DOUGLASS BLVD,W 120 ST
2024-11-16,18:00:00,40.710903,-73.94379,1,0,GRAHAM AVE,MAUJER ST
2024-11-16,00:42:00,40.66323,-73.9316,1,0,UTICA AVE,E NEW YORK AVE
2024-11-16,17:38:00,40.839798,-73.84306,1,0,WESTCHESTER AVE,COMMERCE AVE
2024-11-16,08:10:00,40.63627,-73.94801,1,0,FARRAGUT RD,NOSTRAND AVE
2024-11-16,08:50:00,40.713276,-74.00958,1,0,NA,NA
2024-11-16,23:55:00,40.60118,-73.91215,1,0,NA,NA
2024-11-16,18:10:00,40.750767,-73.97444,1,0,3 AVE,E 42 ST
2024-11-16,16:17:00,40.77342,-73.89736,1,0,47 ST,20 AVE
2024-11-16,16:16:00,40.752995,-73.910675,1,0,NORTHERN BLVD,NEWTOWN RD
2024-11-15,16:26:00,40.6293,-74.0766,1,0,BAY ST,SANDS ST
2024-11-15,10:45:00,40.660473,-73.99802,1,0,4 AVE,25 ST
2024-11-15,14:32:00,40.69811,-73.91712,1,0,MENAHAN ST,KNICKERBOCKER AVE
2024-11-15,11:16:00,40.71135,-73.961426,1,0,S 4 ST,DRIGGS AVE
2024-11-15,17:55:00,40.64957,-73.938866,1,0,SNYDER AVE,ALBANY AVE
2024-11-15,22:50:00,40.714066,-73.94937,1,0,LORIMER ST,METROPOLITAN AVE
2024-11-15,17:33:00,40.72125,-73.99223,1,0,RIVINGTON ST,CHRYSTIE ST
2024-11-15,23:36:00,40.81889,-73.89608,1,0,INTERVALE AVE,BECK ST
2024-11-15,13:44:00,40.634914,-73.994965,1,0,51 ST,NEW UTRECHT AVE
2024-11-15,18:06:00,40.67705,-73.93869,1,0,PACIFIC ST,ALBANY AVE
2024-11-15,14:46:00,40.788055,-73.94432,1,0,2 AVE,E 102 ST
2024-11-15,06:55:00,40.70971,-73.813416,1,0,143 ST,85 RD
2024-11-15,16:04:00,40.760525,-73.97997,1,0,W 51 ST,AVENUE OF THE AMERICAS
2024-11-15,20:51:00,40.73767,-73.97988,1,0,NA,NA
2024-11-15,11:43:00,40.75253,-73.94383,1,0,21 ST,QUEENS PLZ N
2024-11-15,20:30:00,40.664753,-73.89404,1,0,PENNSYLVANIA AVE,LIVONIA AVE
2024-11-15,17:55:00,40.86558,-73.89887,1,0,W 192 ST,JEROME AVE
2024-11-15,13:37:00,40.729877,-73.99072,1,0,E 8 ST,ASTOR PL
2024-11-15,21:00:00,40.63884,-74.12929,1,0,RICHMOND TER,HEBERTON AVE
2024-11-14,23:40:00,40.758194,-73.82317,1,0,BOWNE ST,SANFORD AVE
2024-11-14,17:50:00,40.695995,-73.78277,1,0,MERRICK BLVD,110 AVE
2024-11-14,21:30:00,40.829338,-73.92852,1,0,MACOMBS DAM BRG,JEROME AVE
2024-11-14,19:25:00,40.68392,-73.98096,1,0,NA,NA
2024-11-14,14:45:00,40.749157,-73.972694,1,0,2 AVE,E 41 ST
2024-11-14,13:14:00,40.792934,-73.9479,1,0,E 106 ST,PARK AVE
2024-11-14,20:20:00,40.744755,-73.910545,1,0,54 ST,ROOSEVELT AVE
2024-11-14,02:45:00,40.825233,-73.9476,1,0,W 145 ST,AMSTERDAM AVE
2024-11-14,06:49:00,40.717175,-74.01287,1,0,CHAMBERS ST,WEST ST
2024-11-14,14:00:00,40.704113,-73.94785,1,0,BROADWAY,LORIMER ST
2024-11-13,22:54:00,40.719833,-73.98754,1,0,ESSEX ST,RIVINGTON ST
2024-11-13,07:05:00,40.821384,-73.862976,1,0,LAFAYETTE AVE,TAYLOR AVE
2024-11-13,23:58:00,40.76841,-73.98204,1,0,BROADWAY,COLUMBUS CIR
2024-11-13,17:07:00,40.824127,-73.95483,1,0,W 140 ST,RIVERSIDE DR
2024-11-13,09:20:00,40.738167,-73.983635,1,0,3 AVE,E 22 ST
2024-11-13,18:20:00,40.723057,-73.99324,1,0,NA,NA
2024-11-13,10:00:00,40.61955,-73.96819,1,0,E 7 ST,AVENUE L
2024-11-13,05:59:00,40.670357,-73.988716,1,0,4 AVE,9 ST
2024-11-13,01:40:00,40.629684,-74.11122,1,0,BEMENT AVE,FOREST AVE
2024-11-13,17:15:00,40.603413,-73.76322,1,0,BESSEMUND AVE,BAY 25 ST
2024-11-13,10:15:00,40.746048,-73.89903,1,0,ROOSEVELT AVE,65 ST
2024-11-13,18:10:00,40.606026,-73.954414,1,0,NA,NA
2024-11-13,15:05:00,40.737732,-73.98818,1,0,PARK AVE S,E 19 ST
2024-11-13,16:54:00,40.821262,-73.946075,1,0,W 141 ST,ST NICHOLAS AVE
2024-11-12,17:00:00,40.738564,-73.85523,1,0,OTIS AVE,GRANGER ST
2024-11-12,12:41:00,40.75903,-73.994484,1,0,NA,NA
2024-11-12,07:50:00,40.57651,-73.985830000000007,1,0,W 19 ST,MERMAID AVE
2024-11-12,14:00:00,40.69278,-73.95768,1,0,FRANKLIN AVE,WILLOUGHBY AVE
2024-11-12,20:20:00,40.70259,-73.8952,1,0,FRESH POND RD,70 AVE
2024-11-12,11:45:00,40.73842,-73.98258,1,0,NA,NA
2024-11-12,14:15:00,40.82636,-73.898834,1,0,PROSPECT AVE,E 167 ST
2024-11-12,08:35:00,40.66326,-73.99511,1,0,20 ST,4 AVE
2024-11-12,00:36:00,40.615185,-73.983665,1,0,21 AVE,65 ST
2024-11-12,10:23:00,40.682804,-73.96366,1,0,ST JAMES PL,FULTON ST
2024-11-12,22:30:00,40.73346,-73.73546,1,0,HILLSIDE AVE,WINCHESTER BLVD
2024-11-12,07:30:00,40.74198,-73.92514,1,0,NA,NA
2024-11-12,01:42:00,40.68846,-73.95713,1,0,FRANKLIN AVE,CLIFTON PL
2024-11-12,11:11:00,40.636326,-73.9584,1,0,OCEAN AVE,FOSTER AVE
2024-11-12,20:55:00,40.80442,-73.95537,1,0,W 116 ST,FREDERICK DOUGLASS BLVD
2024-11-12,17:50:00,40.803543,-73.95368,2,0,NA,NA
2024-11-12,19:32:00,40.86535,-73.85101,1,0,ALLERTON AVE,THROOP AVE
2024-11-12,23:10:00,40.815697,-73.91677,1,0,E 149 ST,BERGEN AVE
2024-11-12,08:10:00,40.764057,-73.99224,1,0,W 49 ST,10 AVE
2024-11-11,01:08:00,40.678158,-73.94415,1,0,ATLANTIC AVE,BROOKLYN AVE
2024-11-11,11:59:00,40.687923,-73.936844,1,0,NA,NA
2024-11-11,18:28:00,40.645386,-73.99908,1,0,NA,NA
2024-11-11,15:51:00,40.673992,-73.88171,1,0,PITKIN AVE,ESSEX ST
2024-11-11,22:39:00,40.644814,-73.97464,1,0,CHURCH AVENUE,OCEAN PARKWAY
2024-11-11,17:10:00,40.747147,-74.00085,1,0,W 24 ST,9 AVE
2024-11-11,09:13:00,40.620274,-74.153,1,0,MARC ST,RICHMOND AVE
2024-11-10,19:00:00,40.7599,-73.98042,1,0,W 50 ST,AVENUE OF THE AMERICAS
2024-11-10,20:40:00,40.68708,-73.913895,1,0,BUSHWICK AVE,HALSEY ST
2024-11-10,02:59:00,40.687508,-73.91464,1,0,BUSHWICK AVE,WEIRFIELD ST
2024-11-10,21:57:00,40.72547,-73.98396,1,0,E 6 ST,AVENUE A
2024-11-10,18:31:00,40.636448,-73.94512,1,0,NEW YORK AVE,FARRAGUT RD
2024-11-10,14:52:00,40.784615,-73.95396,1,0,E 93 ST,PARK AVE
2024-11-10,20:47:00,40.712784,-73.93725,1,0,GRAND ST,CATHERINE ST
2024-11-10,14:20:00,40.765522,-73.980034,1,0,W 57 ST,7 AVE
2024-11-10,17:00:00,40.796642,-73.968475,1,0,W 100 ST,AMSTERDAM AVE
2024-11-10,17:00:00,40.760925,-73.99453,1,0,W 44 ST,10 AVE
2024-11-10,03:00:00,40.733273,-73.954926,1,0,NA,NA
2024-11-10,20:30:00,40.750904,-73.99812,1,0,W 30 ST,9 AVE
2024-11-10,17:30:00,40.685226,-73.914536,1,0,BROADWAY,ELDERT ST
2024-11-10,21:18:00,40.79536,-73.96941,1,0,W 98 ST,AMSTERDAM AVE
2024-11-09,14:52:00,40.836624,-73.92611,1,0,NELSON AVE,W 167 ST
2024-11-09,11:00:00,40.722622,-73.90153,1,0,FLUSHING AVE,64 ST
2024-11-09,22:48:00,40.831482,-73.94097,1,0,NA,NA
2024-11-09,16:45:00,40.67219,-73.98379,1,0,5 AVE,4 ST
2024-11-09,16:45:00,40.89793,-73.86405,1,0,E 235 ST,VIREO AVE
2024-11-09,04:30:00,40.856735,-73.90278,1,0,E 182 ST,MORRIS AVE
2024-11-09,11:17:00,40.67295,-73.96266,1,0,NA,NA
2024-11-09,12:25:00,40.808163,-73.92652,1,0,ALEXANDER AVE,E 135 ST
2024-11-09,17:00:00,40.690598,-73.951614,1,0,KOSCIUSZKO ST,NOSTRAND AVE
2024-11-09,11:17:00,40.85846,-73.90066,1,0,NA,NA
2024-11-09,17:15:00,40.803562,-73.95568,1,0,NA,NA
2024-11-09,22:15:00,40.784943,-73.94659,1,0,E 97 ST,2 AVE
2024-11-09,14:40:00,40.80897,-73.948326,1,0,W 125 ST,ADAM CLAYTON POWELL JR BLVD
